zip,city,state_name,state_id,county_name
87021,Milan,New Mexico,NM,Cibola
87022,Isleta,New Mexico,NM,Bernalillo
87023,Jarales,New Mexico,NM,Valencia
87024,Jemez Pueblo,New Mexico,NM,Sandoval
87025,Jemez Springs,New Mexico,NM,Sandoval
87026,Laguna,New Mexico,NM,Cibola
87027,La Jara,New Mexico,NM,Sandoval
87028,La Joya,New Mexico,NM,Socorro
87029,Lindrith,New Mexico,NM,Rio Arriba
87031,Los Lunas,New Mexico,NM,Valencia
87032,Mcintosh,New Mexico,NM,Torrance
87034,Pueblo Of Acoma,New Mexico,NM,Cibola
87035,Moriarty,New Mexico,NM,Torrance
87036,Mountainair,New Mexico,NM,Torrance
87037,Nageezi,New Mexico,NM,San Juan
87038,New Laguna,New Mexico,NM,Cibola
87040,Paguate,New Mexico,NM,Cibola
87041,Pena Blanca,New Mexico,NM,Sandoval
87042,Peralta,New Mexico,NM,Valencia
87043,Placitas,New Mexico,NM,Sandoval
87044,Ponderosa,New Mexico,NM,Sandoval
87045,Prewitt,New Mexico,NM,McKinley
87046,Regina,New Mexico,NM,Sandoval
87047,Sandia Park,New Mexico,NM,Bernalillo
87048,Corrales,New Mexico,NM,Sandoval
87049,San Fidel,New Mexico,NM,Cibola
87051,San Rafael,New Mexico,NM,Cibola
87052,Santo Domingo Pueblo,New Mexico,NM,Sandoval
87053,San Ysidro,New Mexico,NM,Sandoval
87056,Stanley,New Mexico,NM,Santa Fe
87059,Tijeras,New Mexico,NM,Bernalillo
87061,Torreon,New Mexico,NM,Torrance
87062,Veguita,New Mexico,NM,Socorro
87063,Willard,New Mexico,NM,Torrance
87064,Youngsville,New Mexico,NM,Rio Arriba
87068,Bosque Farms,New Mexico,NM,Valencia
87070,Clines Corners,New Mexico,NM,Torrance
87072,Cochiti Pueblo,New Mexico,NM,Sandoval
87083,Cochiti Lake,New Mexico,NM,Sandoval
87102,Albuquerque,New Mexico,NM,Bernalillo
87104,Albuquerque,New Mexico,NM,Bernalillo
87105,Albuquerque,New Mexico,NM,Bernalillo
87106,Albuquerque,New Mexico,NM,Bernalillo
87107,Albuquerque,New Mexico,NM,Bernalillo
87108,Albuquerque,New Mexico,NM,Bernalillo
87109,Albuquerque,New Mexico,NM,Bernalillo
87110,Albuquerque,New Mexico,NM,Bernalillo
87111,Albuquerque,New Mexico,NM,Bernalillo
87112,Albuquerque,New Mexico,NM,Bernalillo
87113,Albuquerque,New Mexico,NM,Bernalillo
87114,Albuquerque,New Mexico,NM,Bernalillo
87116,Albuquerque,New Mexico,NM,Bernalillo
87117,Kirtland Afb,New Mexico,NM,Bernalillo
87120,Albuquerque,New Mexico,NM,Bernalillo
87121,Albuquerque,New Mexico,NM,Bernalillo
87122,Albuquerque,New Mexico,NM,Bernalillo
87123,Albuquerque,New Mexico,NM,Bernalillo
87124,Rio Rancho,New Mexico,NM,Sandoval
87144,Rio Rancho,New Mexico,NM,Sandoval
87301,Gallup,New Mexico,NM,McKinley
87305,Gallup,New Mexico,NM,McKinley
87310,Brimhall,New Mexico,NM,McKinley
87311,Church Rock,New Mexico,NM,McKinley
87312,Continental Divide,New Mexico,NM,McKinley
87313,Crownpoint,New Mexico,NM,McKinley
87315,Fence Lake,New Mexico,NM,Cibola
87316,Fort Wingate,New Mexico,NM,McKinley
87317,Gamerco,New Mexico,NM,McKinley
87319,Mentmore,New Mexico,NM,McKinley
87320,Mexican Springs,New Mexico,NM,McKinley
87321,Ramah,New Mexico,NM,Cibola
87322,Rehoboth,New Mexico,NM,McKinley
87323,Thoreau,New Mexico,NM,McKinley
87325,Tohatchi,New Mexico,NM,McKinley
87326,Vanderwagen,New Mexico,NM,McKinley
87327,Zuni,New Mexico,NM,McKinley
87328,Navajo,New Mexico,NM,McKinley
87347,Jamestown,New Mexico,NM,McKinley
87357,Pinehill,New Mexico,NM,Cibola
87364,Sheep Springs,New Mexico,NM,San Juan
87375,Yatahey,New Mexico,NM,McKinley
87401,Farmington,New Mexico,NM,San Juan
87402,Farmington,New Mexico,NM,San Juan
87410,Aztec,New Mexico,NM,San Juan
87412,Blanco,New Mexico,NM,San Juan
87413,Bloomfield,New Mexico,NM,San Juan
87415,Flora Vista,New Mexico,NM,San Juan
87416,Fruitland,New Mexico,NM,San Juan
87417,Kirtland,New Mexico,NM,San Juan
87418,La Plata,New Mexico,NM,San Juan
87419,Navajo Dam,New Mexico,NM,San Juan
87420,Shiprock,New Mexico,NM,San Juan
87421,Waterflow,New Mexico,NM,San Juan
87455,Newcomb,New Mexico,NM,San Juan
87461,Sanostee,New Mexico,NM,San Juan
87499,Farmington,New Mexico,NM,San Juan
87501,Santa Fe,New Mexico,NM,Santa Fe
87505,Santa Fe,New Mexico,NM,Santa Fe
87506,Santa Fe,New Mexico,NM,Santa Fe
87507,Santa Fe,New Mexico,NM,Santa Fe
87508,Santa Fe,New Mexico,NM,Santa Fe
87510,Abiquiu,New Mexico,NM,Rio Arriba
87511,Alcalde,New Mexico,NM,Rio Arriba
87512,Amalia,New Mexico,NM,Taos
87513,Arroyo Hondo,New Mexico,NM,Taos
87514,Arroyo Seco,New Mexico,NM,Taos
87515,Canjilon,New Mexico,NM,Rio Arriba
87516,Canones,New Mexico,NM,Rio Arriba
87517,Carson,New Mexico,NM,Taos
87518,Cebolla,New Mexico,NM,Rio Arriba
87519,Cerro,New Mexico,NM,Taos
87520,Chama,New Mexico,NM,Rio Arriba
87521,Chamisal,New Mexico,NM,Taos
87522,Chimayo,New Mexico,NM,Rio Arriba
87523,Cordova,New Mexico,NM,Rio Arriba
87524,Costilla,New Mexico,NM,Taos
87525,Taos Ski Valley,New Mexico,NM,Taos
87527,Dixon,New Mexico,NM,Rio Arriba
87528,Dulce,New Mexico,NM,Rio Arriba
87529,El Prado,New Mexico,NM,Taos
87530,El Rito,New Mexico,NM,Rio Arriba
87531,Embudo,New Mexico,NM,Rio Arriba
87532,Espanola,New Mexico,NM,Rio Arriba
87533,Espanola,New Mexico,NM,Rio Arriba
87535,Glorieta,New Mexico,NM,Santa Fe
87537,Hernandez,New Mexico,NM,Rio Arriba
87538,Ilfeld,New Mexico,NM,San Miguel
87539,La Madera,New Mexico,NM,Rio Arriba
87540,Lamy,New Mexico,NM,Santa Fe
87543,Llano,New Mexico,NM,Taos
87544,Los Alamos,New Mexico,NM,Los Alamos
87548,Medanales,New Mexico,NM,Rio Arriba
87549,Ojo Caliente,New Mexico,NM,Rio Arriba
87551,Los Ojos,New Mexico,NM,Rio Arriba
87552,Pecos,New Mexico,NM,San Miguel
87553,Penasco,New Mexico,NM,Taos
87554,Petaca,New Mexico,NM,Rio Arriba
87556,Questa,New Mexico,NM,Taos
87557,Ranchos De Taos,New Mexico,NM,Taos
87558,Red River,New Mexico,NM,Taos
87560,Ribera,New Mexico,NM,San Miguel
87562,Rowe,New Mexico,NM,San Miguel
87564,San Cristobal,New Mexico,NM,Taos
87565,San Jose,New Mexico,NM,San Miguel
87566,Ohkay Owingeh,New Mexico,NM,Rio Arriba
87567,Santa Cruz,New Mexico,NM,Santa Fe
87569,Serafina,New Mexico,NM,San Miguel
87571,Taos,New Mexico,NM,Taos
87573,Tererro,New Mexico,NM,San Miguel
87574,Tesuque,New Mexico,NM,Santa Fe
87575,Tierra Amarilla,New Mexico,NM,Rio Arriba
87577,Tres Piedras,New Mexico,NM,Taos
87578,Truchas,New Mexico,NM,Rio Arriba
87579,Vadito,New Mexico,NM,Taos
87580,Valdez,New Mexico,NM,Taos
87581,Vallecitos,New Mexico,NM,Rio Arriba
87582,Velarde,New Mexico,NM,Rio Arriba
87583,Villanueva,New Mexico,NM,San Miguel
87701,Las Vegas,New Mexico,NM,San Miguel
87710,Angel Fire,New Mexico,NM,Colfax
87711,Anton Chico,New Mexico,NM,Guadalupe
87712,Buena Vista,New Mexico,NM,Mora
87713,Chacon,New Mexico,NM,Mora
87714,Cimarron,New Mexico,NM,Colfax
87715,Cleveland,New Mexico,NM,Mora
87718,Eagle Nest,New Mexico,NM,Colfax
87722,Guadalupita,New Mexico,NM,Mora
87723,Holman,New Mexico,NM,Mora
87724,La Loma,New Mexico,NM,Guadalupe
87728,Maxwell,New Mexico,NM,Colfax
87729,Miami,New Mexico,NM,Colfax
87730,Mills,New Mexico,NM,Harding
87731,Montezuma,New Mexico,NM,San Miguel
87732,Mora,New Mexico,NM,Mora
87733,Mosquero,New Mexico,NM,Harding
87734,Ocate,New Mexico,NM,Mora
87735,Ojo Feliz,New Mexico,NM,Mora
87736,Rainsville,New Mexico,NM,Mora
87740,Raton,New Mexico,NM,Colfax
87742,Rociada,New Mexico,NM,San Miguel
87743,Roy,New Mexico,NM,Harding
87745,Sapello,New Mexico,NM,San Miguel
87746,Solano,New Mexico,NM,San Miguel
87747,Springer,New Mexico,NM,Colfax
87749,Ute Park,New Mexico,NM,Colfax
87750,Valmora,New Mexico,NM,Mora
87752,Wagon Mound,New Mexico,NM,Mora
87753,Watrous,New Mexico,NM,Mora
87801,Socorro,New Mexico,NM,Socorro
87820,Aragon,New Mexico,NM,Catron
87821,Datil,New Mexico,NM,Catron
87823,Lemitar,New Mexico,NM,Socorro
87824,Luna,New Mexico,NM,Catron
87825,Magdalena,New Mexico,NM,Socorro
87827,Pie Town,New Mexico,NM,Catron
87828,Polvadera,New Mexico,NM,Socorro
87829,Quemado,New Mexico,NM,Catron
87830,Reserve,New Mexico,NM,Catron
87831,San Acacia,New Mexico,NM,Socorro
87832,San Antonio,New Mexico,NM,Socorro
87901,Truth Or Consequences,New Mexico,NM,Sierra
87930,Arrey,New Mexico,NM,Sierra
87931,Caballo,New Mexico,NM,Sierra
87933,Derry,New Mexico,NM,Sierra
87935,Elephant Butte,New Mexico,NM,Sierra
87936,Garfield,New Mexico,NM,Doña Ana
87937,Hatch,New Mexico,NM,Doña Ana
87939,Monticello,New Mexico,NM,Sierra
87940,Rincon,New Mexico,NM,Doña Ana
87941,Salem,New Mexico,NM,Doña Ana
87942,Williamsburg,New Mexico,NM,Sierra
87943,Winston,New Mexico,NM,Sierra
88001,Las Cruces,New Mexico,NM,Doña Ana
88002,White Sands Missile Range,New Mexico,NM,Doña Ana
88003,Las Cruces,New Mexico,NM,Doña Ana
88004,Las Cruces,New Mexico,NM,Doña Ana
88005,Las Cruces,New Mexico,NM,Doña Ana
88007,Las Cruces,New Mexico,NM,Doña Ana
88008,Santa Teresa,New Mexico,NM,Doña Ana
88009,Playas,New Mexico,NM,Hidalgo
88011,Las Cruces,New Mexico,NM,Doña Ana
88012,Las Cruces,New Mexico,NM,Doña Ana
88020,Animas,New Mexico,NM,Hidalgo
88021,Anthony,New Mexico,NM,Doña Ana
88022,Arenas Valley,New Mexico,NM,Grant
88023,Bayard,New Mexico,NM,Grant
88024,Berino,New Mexico,NM,Doña Ana
88025,Buckhorn,New Mexico,NM,Grant
88026,Santa Clara,New Mexico,NM,Grant
88027,Chamberino,New Mexico,NM,Doña Ana
88028,Cliff,New Mexico,NM,Grant
88029,Columbus,New Mexico,NM,Luna
88030,Deming,New Mexico,NM,Luna
88032,Dona Ana,New Mexico,NM,Doña Ana
88033,Fairacres,New Mexico,NM,Doña Ana
88034,Faywood,New Mexico,NM,Grant
88038,Gila,New Mexico,NM,Grant
88039,Glenwood,New Mexico,NM,Catron
88040,Hachita,New Mexico,NM,Grant
88041,Hanover,New Mexico,NM,Grant
88042,Hillsboro,New Mexico,NM,Sierra
88043,Hurley,New Mexico,NM,Grant
88044,La Mesa,New Mexico,NM,Doña Ana
88045,Lordsburg,New Mexico,NM,Hidalgo
88046,Mesilla,New Mexico,NM,Doña Ana
88047,Mesilla Park,New Mexico,NM,Doña Ana
88048,Mesquite,New Mexico,NM,Doña Ana
88049,Mimbres,New Mexico,NM,Grant
88051,Mule Creek,New Mexico,NM,Grant
88052,Organ,New Mexico,NM,Doña Ana
88053,Pinos Altos,New Mexico,NM,Grant
88055,Redrock,New Mexico,NM,Grant
88056,Rodeo,New Mexico,NM,Hidalgo
88061,Silver City,New Mexico,NM,Grant
88063,Sunland Park,New Mexico,NM,Doña Ana
88065,Tyrone,New Mexico,NM,Grant
88072,Vado,New Mexico,NM,Doña Ana
88081,Chaparral,New Mexico,NM,Otero
88101,Clovis,New Mexico,NM,Curry
88103,Cannon Afb,New Mexico,NM,Curry
88112,Broadview,New Mexico,NM,Curry
88113,Causey,New Mexico,NM,Roosevelt
88114,Crossroads,New Mexico,NM,Lea
88115,Dora,New Mexico,NM,Roosevelt
88116,Elida,New Mexico,NM,Roosevelt
88118,Floyd,New Mexico,NM,Roosevelt
88119,Fort Sumner,New Mexico,NM,De Baca
88120,Grady,New Mexico,NM,Curry
88121,House,New Mexico,NM,Quay
88124,Melrose,New Mexico,NM,Curry
88125,Milnesand,New Mexico,NM,Roosevelt
88126,Pep,New Mexico,NM,Roosevelt
88130,Portales,New Mexico,NM,Roosevelt
88132,Rogers,New Mexico,NM,Roosevelt
88134,Taiban,New Mexico,NM,De Baca
88135,Texico,New Mexico,NM,Curry
88136,Yeso,New Mexico,NM,De Baca
88201,Roswell,New Mexico,NM,Chaves
88203,Roswell,New Mexico,NM,Chaves
88210,Artesia,New Mexico,NM,Eddy
88220,Carlsbad,New Mexico,NM,Eddy
88230,Dexter,New Mexico,NM,Chaves
88231,Eunice,New Mexico,NM,Lea
88232,Hagerman,New Mexico,NM,Chaves
88240,Hobbs,New Mexico,NM,Lea
88242,Hobbs,New Mexico,NM,Lea
88250,Hope,New Mexico,NM,Eddy
88252,Jal,New Mexico,NM,Lea
88253,Lake Arthur,New Mexico,NM,Chaves
88254,Lakewood,New Mexico,NM,Eddy
88255,Loco Hills,New Mexico,NM,Eddy
88256,Loving,New Mexico,NM,Eddy
88260,Lovington,New Mexico,NM,Lea
88262,Mcdonald,New Mexico,NM,Lea
88263,Malaga,New Mexico,NM,Eddy
88264,Maljamar,New Mexico,NM,Lea
88265,Monument,New Mexico,NM,Lea
88267,Tatum,New Mexico,NM,Lea
88268,Whites City,New Mexico,NM,Eddy
88301,Carrizozo,New Mexico,NM,Lincoln
88310,Alamogordo,New Mexico,NM,Otero
88311,Alamogordo,New Mexico,NM,Otero
88312,Alto,New Mexico,NM,Lincoln
88314,Bent,New Mexico,NM,Otero
88316,Capitan,New Mexico,NM,Lincoln
88317,Cloudcroft,New Mexico,NM,Otero
88318,Corona,New Mexico,NM,Lincoln
88321,Encino,New Mexico,NM,Torrance
88323,Fort Stanton,New Mexico,NM,Lincoln
88324,Glencoe,New Mexico,NM,Lincoln
88325,High Rolls Mountain Park,New Mexico,NM,Otero
88330,Holloman Air Force Base,New Mexico,NM,Otero
88336,Hondo,New Mexico,NM,Lincoln
88337,La Luz,New Mexico,NM,Otero
88338,Lincoln,New Mexico,NM,Lincoln
88339,Mayhill,New Mexico,NM,Otero
88340,Mescalero,New Mexico,NM,Otero
88341,Nogal,New Mexico,NM,Lincoln
88342,Orogrande,New Mexico,NM,Otero
88343,Picacho,New Mexico,NM,Lincoln
88344,Pinon,New Mexico,NM,Otero
88345,Ruidoso,New Mexico,NM,Lincoln
88346,Ruidoso Downs,New Mexico,NM,Lincoln
88347,Sacramento,New Mexico,NM,Otero
88348,San Patricio,New Mexico,NM,Lincoln
88349,Sunspot,New Mexico,NM,Otero
88350,Timberon,New Mexico,NM,Otero
88351,Tinnie,New Mexico,NM,Lincoln
88352,Tularosa,New Mexico,NM,Otero
88353,Vaughn,New Mexico,NM,Guadalupe
88354,Weed,New Mexico,NM,Otero
88355,Ruidoso,New Mexico,NM,Lincoln
88401,Tucumcari,New Mexico,NM,Quay
88410,Amistad,New Mexico,NM,Union
88411,Bard,New Mexico,NM,Quay
88414,Capulin,New Mexico,NM,Union
88415,Clayton,New Mexico,NM,Union
88416,Conchas Dam,New Mexico,NM,San Miguel
88417,Cuervo,New Mexico,NM,Guadalupe
88418,Des Moines,New Mexico,NM,Union
88419,Folsom,New Mexico,NM,Union
88421,Garita,New Mexico,NM,San Miguel
88422,Gladstone,New Mexico,NM,Union
88424,Grenville,New Mexico,NM,Union
88426,Logan,New Mexico,NM,Quay
88427,Mcalister,New Mexico,NM,Quay
88430,Nara Visa,New Mexico,NM,Quay
88431,Newkirk,New Mexico,NM,Guadalupe
88434,San Jon,New Mexico,NM,Quay
88435,Santa Rosa,New Mexico,NM,Guadalupe
88436,Sedan,New Mexico,NM,Union
89001,Alamo,Nevada,NV,Lincoln
89002,Henderson,Nevada,NV,Clark
89003,Beatty,Nevada,NV,Nye
89004,Blue Diamond,Nevada,NV,Clark
89005,Boulder City,Nevada,NV,Clark
89007,Bunkerville,Nevada,NV,Clark
89008,Caliente,Nevada,NV,Lincoln
89010,Dyer,Nevada,NV,Esmeralda
89011,Henderson,Nevada,NV,Clark
89012,Henderson,Nevada,NV,Clark
89013,Goldfield,Nevada,NV,Esmeralda
89014,Henderson,Nevada,NV,Clark
89015,Henderson,Nevada,NV,Clark
89017,Hiko,Nevada,NV,Lincoln
89018,Indian Springs,Nevada,NV,Clark
89019,Jean,Nevada,NV,Clark
89020,Amargosa Valley,Nevada,NV,Nye
89021,Logandale,Nevada,NV,Clark
89022,Manhattan,Nevada,NV,Nye
89025,Moapa,Nevada,NV,Clark
89026,Jean,Nevada,NV,Clark
89027,Mesquite,Nevada,NV,Clark
89029,Laughlin,Nevada,NV,Clark
89030,North Las Vegas,Nevada,NV,Clark
89031,North Las Vegas,Nevada,NV,Clark
89032,North Las Vegas,Nevada,NV,Clark
89039,Cal Nev Ari,Nevada,NV,Clark
89040,Overton,Nevada,NV,Clark
89042,Panaca,Nevada,NV,Lincoln
89043,Pioche,Nevada,NV,Lincoln
89044,Henderson,Nevada,NV,Clark
89045,Round Mountain,Nevada,NV,Nye
89046,Searchlight,Nevada,NV,Clark
89047,Silverpeak,Nevada,NV,Esmeralda
89048,Pahrump,Nevada,NV,Nye
89049,Tonopah,Nevada,NV,Nye
89052,Henderson,Nevada,NV,Clark
89054,Sloan,Nevada,NV,Clark
89060,Pahrump,Nevada,NV,Nye
89061,Pahrump,Nevada,NV,Nye
89074,Henderson,Nevada,NV,Clark
89081,North Las Vegas,Nevada,NV,Clark
89084,North Las Vegas,Nevada,NV,Clark
89085,North Las Vegas,Nevada,NV,Clark
89086,North Las Vegas,Nevada,NV,Clark
89101,Las Vegas,Nevada,NV,Clark
89102,Las Vegas,Nevada,NV,Clark
89103,Las Vegas,Nevada,NV,Clark
89104,Las Vegas,Nevada,NV,Clark
89106,Las Vegas,Nevada,NV,Clark
89107,Las Vegas,Nevada,NV,Clark
89108,Las Vegas,Nevada,NV,Clark
89109,Las Vegas,Nevada,NV,Clark
89110,Las Vegas,Nevada,NV,Clark
89113,Las Vegas,Nevada,NV,Clark
89115,Las Vegas,Nevada,NV,Clark
89117,Las Vegas,Nevada,NV,Clark
89118,Las Vegas,Nevada,NV,Clark
89119,Las Vegas,Nevada,NV,Clark
89120,Las Vegas,Nevada,NV,Clark
89121,Las Vegas,Nevada,NV,Clark
89122,Las Vegas,Nevada,NV,Clark
89123,Las Vegas,Nevada,NV,Clark
89124,Las Vegas,Nevada,NV,Clark
89128,Las Vegas,Nevada,NV,Clark
89129,Las Vegas,Nevada,NV,Clark
89130,Las Vegas,Nevada,NV,Clark
89131,Las Vegas,Nevada,NV,Clark
89134,Las Vegas,Nevada,NV,Clark
89135,Las Vegas,Nevada,NV,Clark
89138,Las Vegas,Nevada,NV,Clark
89139,Las Vegas,Nevada,NV,Clark
89141,Las Vegas,Nevada,NV,Clark
89142,Las Vegas,Nevada,NV,Clark
89143,Las Vegas,Nevada,NV,Clark
89144,Las Vegas,Nevada,NV,Clark
89145,Las Vegas,Nevada,NV,Clark
89146,Las Vegas,Nevada,NV,Clark
89147,Las Vegas,Nevada,NV,Clark
89148,Las Vegas,Nevada,NV,Clark
89149,Las Vegas,Nevada,NV,Clark
89156,Las Vegas,Nevada,NV,Clark
89161,Las Vegas,Nevada,NV,Clark
89166,Las Vegas,Nevada,NV,Clark
89169,Las Vegas,Nevada,NV,Clark
89178,Las Vegas,Nevada,NV,Clark
89179,Las Vegas,Nevada,NV,Clark
89183,Las Vegas,Nevada,NV,Clark
89191,Nellis Afb,Nevada,NV,Clark
89301,Ely,Nevada,NV,White Pine
89310,Austin,Nevada,NV,Lander
89311,Baker,Nevada,NV,White Pine
89314,Duckwater,Nevada,NV,Nye
89316,Eureka,Nevada,NV,Eureka
89317,Lund,Nevada,NV,White Pine
89318,Mc Gill,Nevada,NV,White Pine
89319,Ruth,Nevada,NV,White Pine
89402,Crystal Bay,Nevada,NV,Washoe
89403,Dayton,Nevada,NV,Lyon
89404,Denio,Nevada,NV,Humboldt
89405,Empire,Nevada,NV,Washoe
89406,Fallon,Nevada,NV,Churchill
89408,Fernley,Nevada,NV,Lyon
89409,Gabbs,Nevada,NV,Nye
89410,Gardnerville,Nevada,NV,Douglas
89411,Genoa,Nevada,NV,Douglas
89412,Gerlach,Nevada,NV,Washoe
89413,Glenbrook,Nevada,NV,Douglas
89414,Golconda,Nevada,NV,Humboldt
89415,Hawthorne,Nevada,NV,Mineral
89418,Imlay,Nevada,NV,Pershing
89419,Lovelock,Nevada,NV,Pershing
89420,Luning,Nevada,NV,Mineral
89421,Mc Dermitt,Nevada,NV,Humboldt
89422,Mina,Nevada,NV,Mineral
89423,Minden,Nevada,NV,Douglas
89424,Nixon,Nevada,NV,Washoe
89425,Orovada,Nevada,NV,Humboldt
89426,Paradise Valley,Nevada,NV,Humboldt
89427,Schurz,Nevada,NV,Mineral
89428,Silver City,Nevada,NV,Lyon
89429,Silver Springs,Nevada,NV,Lyon
89430,Smith,Nevada,NV,Lyon
89431,Sparks,Nevada,NV,Washoe
89433,Sun Valley,Nevada,NV,Washoe
89434,Sparks,Nevada,NV,Washoe
89436,Sparks,Nevada,NV,Washoe
89438,Valmy,Nevada,NV,Humboldt
89439,Verdi,Nevada,NV,Washoe
89440,Virginia City,Nevada,NV,Storey
89441,Sparks,Nevada,NV,Washoe
89442,Wadsworth,Nevada,NV,Washoe
89444,Wellington,Nevada,NV,Douglas
89445,Winnemucca,Nevada,NV,Humboldt
89446,Winnemucca,Nevada,NV,Humboldt
89447,Yerington,Nevada,NV,Lyon
89448,Zephyr Cove,Nevada,NV,Douglas
89449,Stateline,Nevada,NV,Douglas
89450,Incline Village,Nevada,NV,Washoe
89451,Incline Village,Nevada,NV,Washoe
89460,Gardnerville,Nevada,NV,Douglas
89501,Reno,Nevada,NV,Washoe
89502,Reno,Nevada,NV,Washoe
89503,Reno,Nevada,NV,Washoe
89506,Reno,Nevada,NV,Washoe
89508,Reno,Nevada,NV,Washoe
89509,Reno,Nevada,NV,Washoe
89510,Reno,Nevada,NV,Washoe
89511,Reno,Nevada,NV,Washoe
89512,Reno,Nevada,NV,Washoe
89519,Reno,Nevada,NV,Washoe
89521,Reno,Nevada,NV,Washoe
89523,Reno,Nevada,NV,Washoe
89701,Carson City,Nevada,NV,Carson City
89702,Carson City,Nevada,NV,Carson City
89703,Carson City,Nevada,NV,Carson City
89704,Washoe Valley,Nevada,NV,Washoe
89705,Carson City,Nevada,NV,Douglas
89706,Carson City,Nevada,NV,Carson City
89801,Elko,Nevada,NV,Elko
89815,Spring Creek,Nevada,NV,Elko
89820,Battle Mountain,Nevada,NV,Lander
89821,Crescent Valley,Nevada,NV,Eureka
89822,Carlin,Nevada,NV,Elko
89823,Deeth,Nevada,NV,Elko
89825,Jackpot,Nevada,NV,Elko
89826,Jarbidge,Nevada,NV,Elko
89828,Lamoille,Nevada,NV,Elko
89830,Montello,Nevada,NV,Elko
89831,Mountain City,Nevada,NV,Elko
89832,Owyhee,Nevada,NV,Elko
89833,Ruby Valley,Nevada,NV,Elko
89834,Tuscarora,Nevada,NV,Elko
89835,Wells,Nevada,NV,Elko
89883,West Wendover,Nevada,NV,Elko
90001,Los Angeles,California,CA,Los Angeles
90002,Los Angeles,California,CA,Los Angeles
90003,Los Angeles,California,CA,Los Angeles
90004,Los Angeles,California,CA,Los Angeles
90005,Los Angeles,California,CA,Los Angeles
90006,Los Angeles,California,CA,Los Angeles
90007,Los Angeles,California,CA,Los Angeles
90008,Los Angeles,California,CA,Los Angeles
90010,Los Angeles,California,CA,Los Angeles
90011,Los Angeles,California,CA,Los Angeles
90012,Los Angeles,California,CA,Los Angeles
90013,Los Angeles,California,CA,Los Angeles
90014,Los Angeles,California,CA,Los Angeles
90015,Los Angeles,California,CA,Los Angeles
90016,Los Angeles,California,CA,Los Angeles
90017,Los Angeles,California,CA,Los Angeles
90018,Los Angeles,California,CA,Los Angeles
90019,Los Angeles,California,CA,Los Angeles
90020,Los Angeles,California,CA,Los Angeles
90021,Los Angeles,California,CA,Los Angeles
90022,Los Angeles,California,CA,Los Angeles
90023,Los Angeles,California,CA,Los Angeles
90024,Los Angeles,California,CA,Los Angeles
90025,Los Angeles,California,CA,Los Angeles
90026,Los Angeles,California,CA,Los Angeles
90027,Los Angeles,California,CA,Los Angeles
90028,Los Angeles,California,CA,Los Angeles
90029,Los Angeles,California,CA,Los Angeles
90031,Los Angeles,California,CA,Los Angeles
90032,Los Angeles,California,CA,Los Angeles
90033,Los Angeles,California,CA,Los Angeles
90034,Los Angeles,California,CA,Los Angeles
90035,Los Angeles,California,CA,Los Angeles
90036,Los Angeles,California,CA,Los Angeles
90037,Los Angeles,California,CA,Los Angeles
90038,Los Angeles,California,CA,Los Angeles
90039,Los Angeles,California,CA,Los Angeles
90040,Los Angeles,California,CA,Los Angeles
90041,Los Angeles,California,CA,Los Angeles
90042,Los Angeles,California,CA,Los Angeles
90043,Los Angeles,California,CA,Los Angeles
90044,Los Angeles,California,CA,Los Angeles
90045,Los Angeles,California,CA,Los Angeles
90046,Los Angeles,California,CA,Los Angeles
90047,Los Angeles,California,CA,Los Angeles
90048,Los Angeles,California,CA,Los Angeles
90049,Los Angeles,California,CA,Los Angeles
90056,Los Angeles,California,CA,Los Angeles
90057,Los Angeles,California,CA,Los Angeles
90058,Los Angeles,California,CA,Los Angeles
90059,Los Angeles,California,CA,Los Angeles
90061,Los Angeles,California,CA,Los Angeles
90062,Los Angeles,California,CA,Los Angeles
90063,Los Angeles,California,CA,Los Angeles
90064,Los Angeles,California,CA,Los Angeles
90065,Los Angeles,California,CA,Los Angeles
90066,Los Angeles,California,CA,Los Angeles
90067,Los Angeles,California,CA,Los Angeles
90068,Los Angeles,California,CA,Los Angeles
90069,West Hollywood,California,CA,Los Angeles
90071,Los Angeles,California,CA,Los Angeles
90073,Los Angeles,California,CA,Los Angeles
90077,Los Angeles,California,CA,Los Angeles
90079,Los Angeles,California,CA,Los Angeles
90089,Los Angeles,California,CA,Los Angeles
90090,Dodgertown,California,CA,Los Angeles
90094,Playa Vista,California,CA,Los Angeles
90095,Los Angeles,California,CA,Los Angeles
90201,Bell Gardens,California,CA,Los Angeles
90210,Beverly Hills,California,CA,Los Angeles
90211,Beverly Hills,California,CA,Los Angeles
90212,Beverly Hills,California,CA,Los Angeles
90220,Compton,California,CA,Los Angeles
90221,Compton,California,CA,Los Angeles
90222,Compton,California,CA,Los Angeles
90230,Culver City,California,CA,Los Angeles
90232,Culver City,California,CA,Los Angeles
90240,Downey,California,CA,Los Angeles
90241,Downey,California,CA,Los Angeles
90242,Downey,California,CA,Los Angeles
90245,El Segundo,California,CA,Los Angeles
90247,Gardena,California,CA,Los Angeles
90248,Gardena,California,CA,Los Angeles
90249,Gardena,California,CA,Los Angeles
90250,Hawthorne,California,CA,Los Angeles
90254,Hermosa Beach,California,CA,Los Angeles
90255,Huntington Park,California,CA,Los Angeles
90260,Lawndale,California,CA,Los Angeles
90262,Lynwood,California,CA,Los Angeles
90263,Malibu,California,CA,Los Angeles
90265,Malibu,California,CA,Los Angeles
